,Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
671801,227,29200,2.602165349,153.33333,30.90071351,401003.8,0.0,0,4,0,1
665348,227,29200,2.43902786,166.41,30.69110058,427825.47,0.0,0,3,0,1
675757,227,29200,2.59312002,157.07333,31.44158025,402402.6,0.0,0,3,0,1
685729,227,29200,2.720935421,156.58333,32.87796967,383499.8,0.0,0,3,0,1
810545,247,29200,4.008598974,35944.473,359.4881307,254261.1,0.0,0,4,0,1
796120,247,29200,4.560389234,35944.473,408.9722647,223496.44,0.0,0,3,0,1
660067,227,29200,2.669252579,158.46,32.58712524,390925.25,0.0,0,3,0,1
685472,0,229,13043.47826,65.333336,60869.56522,115.0,0.0,0,0,0,1
692583,227,29200,2.752391742,165.20667,34.51957977,379116.9,0.0,0,3,0,1
789110,247,29200,4.33825213,37608.96,412.3942475,235211.81,0.0,0,3,0,1
777960,247,29200,4.585086209,35419.69,403.5724954,222213.47,0.0,0,3,0,1
693288,0,229,12552.30126,65.333336,58577.40586,119.5,0.0,0,0,0,1
683733,227,29200,2.77881694,162.57666,34.50364367,375511.7,0.0,0,3,0,1
666847,0,229,14150.9434,65.333336,66037.73585,106.0,0.0,0,0,0,1
782415,257,259,28169.01408,0.0,0.0,71.0,0.0,0,0,0,1
538875,237,8192,44.67166327,4677.067,1776.939495,25183.75,0.0,0,3,0,1
780387,247,29200,4.054186265,35944.473,363.5763645,251402.06,0.0,0,3,0,1
811578,247,29200,4.332267971,37608.96,411.8253933,235536.72,0.0,0,3,0,1
654568,227,29200,2.672504009,155.09334,31.95869378,390449.66,0.0,0,3,0,1
786708,247,29200,4.566088671,34412.062,387.5467759,222987.75,0.0,0,3,0,1
672820,0,229,14354.06699,65.333336,66985.64593,104.5,0.0,0,0,0,1
577196,0,8192,5.988525984,10.285714,17.96557795,200383.2,0.0,0,500164,0,1
806728,247,29200,4.878681343,37608.96,463.7674485,209156.55,0.0,0,3,0,1
787346,247,29200,4.760993825,37608.96,452.580073,214326.72,0.0,0,16,0,1
568448,237,8192,78.73041581,5843.4287,3869.037577,14818.5,0.0,0,558,0,1
692812,227,29200,2.869237376,160.97333,35.38726097,363677.9,0.0,0,3,0,1
665693,227,29200,2.707590391,153.84,32.26545216,385390.0,0.0,0,3,0,1
679703,227,29200,2.842553115,156.0,34.3475168,367091.9,0.0,0,3,0,1
782027,0,229,20833.33333,192.0,250000.0,96.0,0.0,0,0,0,1
685816,227,29200,2.542075319,176.67334,32.94105934,410482.8,0.0,0,3,0,1
648655,0,229,13698.63014,65.333336,63926.94064,109.5,0.0,0,0,0,1
649139,227,29200,2.626697955,168.87334,32.94317019,397258.56,0.0,0,3,0,1
691915,227,29200,2.808636041,156.25,33.93768549,371524.9,0.0,0,3,0,1
779871,-1,247,53.34186803,0.0,0.0,37494.0,0.0,0,0,0,1
681510,0,229,13100.43668,65.333336,61135.37118,114.5,0.0,0,0,0,1
691197,227,29200,2.659581247,160.89,32.80150204,392346.8,0.0,0,3,0,1
655897,227,29200,3.198826244,160.0,39.31890592,326206.6,0.0,0,3,0,1
951690,247,29200,4.358535475,36483.914,398.386906,233933.6,0.0,0,3,0,1
802918,247,29200,4.138964887,35944.473,371.1792473,246252.58,0.0,0,3,0,1
666755,227,29200,2.480616309,156.34,29.87075472,420652.8,0.0,0,3,0,1
940349,247,29200,4.596446721,35944.473,412.2058729,221743.19,0.0,0,3,0,1
570024,237,8192,63.07783805,5711.6963,3072.791825,18495.666,0.0,0,646,0,1
651667,0,229,11627.90698,65.333336,54263.56589,129.0,0.0,0,0,0,1
660250,227,29200,2.563039012,160.89,31.61081449,407125.4,0.0,0,1,0,1
678857,227,29200,2.687491441,160.83333,33.03374896,388272.22,0.0,0,3,0,1
961853,247,29200,4.034039991,35944.473,361.7696618,252657.58,0.0,0,4,0,1
692637,227,29200,2.628364676,161.22333,32.41649768,397006.66,0.0,0,3,0,1
980815,247,29200,4.188126866,35944.473,375.5880565,243361.97,0.0,0,4,0,1
691914,227,29200,2.806704375,161.16667,34.49907461,371780.6,0.0,0,2,0,1
667969,227,29200,2.748205307,157.81,33.43649791,379694.44,0.0,0,3,0,1
683760,227,29200,2.666743706,165.0,33.33429632,391293.03,0.0,0,1,0,1
545704,237,8192,84.85979949,5755.357,4146.007346,13748.167,0.0,0,639,0,1
803562,247,29200,4.471311685,35944.473,400.9838573,227948.94,0.0,0,3,0,1
661001,227,29200,2.48976964,156.34,29.98097609,419106.34,0.0,0,3,0,1
674797,0,229,9708.737864,65.333336,45307.44337,154.5,0.0,0,0,0,1
896372,247,29200,4.199203229,35944.473,376.5813764,242720.03,0.0,0,3,0,1
691162,227,29200,2.44123316,168.52667,30.82056865,427439.0,0.0,0,3,0,1
548474,1255,8192,901.9810584,7483312.5,1227002.233,1122.358,0.0,0,0,0,1
651099,227,29200,2.539242136,162.86,31.42312143,410940.8,0.0,0,3,0,1
646838,227,29200,2.674591481,159.14333,32.54086302,390144.9,0.0,0,3,0,1
937549,247,29200,4.349647644,37608.96,413.477505,234595.6,0.0,0,3,0,1
661707,0,229,13043.47826,65.333336,60869.56522,115.0,0.0,0,0,0,1
777848,247,29200,6.210107606,51489.58,651.5437896,165628.6,0.0,0,17,0,1
998735,247,29200,4.543930419,35944.473,407.4962506,224305.98,0.0,0,23,0,1
586389,0,8192,6.018953685,10.285714,18.05686106,199370.2,0.0,0,496953,0,1
666465,227,29200,2.833363517,157.17334,34.11841901,368282.53,0.0,0,3,0,1
799345,247,29200,4.537323941,35944.473,406.9037866,224632.58,0.0,0,3,0,1
667017,227,29200,2.844850057,153.84,33.90112984,366795.53,0.0,0,3,0,1
647993,0,229,13636.36364,65.333336,63636.36364,110.0,0.0,0,0,0,1
691507,227,29200,2.4484824,156.90666,29.6878491,426173.47,0.0,0,3,0,1
681388,0,229,11194.02985,65.333336,52238.80597,134.0,0.0,0,0,0,1
679198,227,29200,2.752202995,160.33333,33.82916182,379142.9,0.0,0,3,0,1
692569,0,229,14492.75362,65.333336,67632.85024,103.5,0.0,0,0,0,1
928152,247,29200,3.973038511,35944.473,356.2990951,256536.84,0.0,0,3,0,1
669901,227,29200,2.382536484,167.04,29.8809784,437969.47,0.0,0,3,0,1
564957,237,8192,99.84452781,5711.6963,4863.854855,11684.833,0.0,0,600,0,1
980318,257,29200,3.79802902,37626.016,362.256008,268667.8,0.0,0,3,0,1
650879,227,29200,2.748984393,150.94,32.18602561,379586.8,0.0,0,3,0,1
688365,227,29200,2.758878819,161.02333,33.79626554,378225.47,0.0,0,1,0,1
517153,237,256,1000000.0,0.0,6000000.0,2.0,0.0,0,0,0,1
668993,227,29200,2.915292531,157.81,35.46939247,357932.6,0.0,0,1,0,1
786841,247,29200,4.636533151,35419.69,408.100779,219747.8,0.0,0,49,0,1
692709,227,29200,2.685098375,163.82666,33.33997149,388618.25,0.0,0,3,0,1
782128,247,29200,12.60126296,74636.76,1647.09008,82807.44,0.0,0,602,0,1
683906,0,229,13574.66063,65.333336,63348.41629,110.5,0.0,0,0,0,1
991724,247,29200,4.674215409,35419.69,411.4175155,217976.25,0.0,0,3,0,1
780038,0,229,7092.198582,192.0,56737.58865,211.5,0.0,0,0,0,1
676759,227,29200,2.502489456,158.22667,30.44695504,416976.1,0.0,0,3,0,1
809485,247,29200,4.484815304,35944.473,402.1948517,227262.6,0.0,0,3,0,1
651005,0,229,13215.85903,65.333336,61674.00881,113.5,0.0,0,0,0,1
673557,0,229,12658.22785,65.333336,59071.72996,118.5,0.0,0,0,0,1
565069,237,8192,97.6317331,5711.6963,4756.060141,11949.667,0.0,0,715,0,1
894066,247,29200,4.569526813,37608.96,434.3792188,223307.19,0.0,0,28,0,1
880735,247,29200,5.180932024,34412.062,439.7316055,196524.84,0.0,0,4,0,1
570532,237,8192,85.01439172,5711.6963,4141.415368,13723.167,0.0,0,612,0,1
690874,0,229,9836.065574,65.333336,45901.63934,152.5,0.0,0,0,0,1
527432,256,237,1000000.0,0.0,6000000.0,2.0,0.0,0,0,0,1
777927,247,259,19047.61905,0.0,0.0,105.0,0.0,0,0,0,1
659312,227,29200,2.626122544,165.20667,32.93595358,397345.6,0.0,0,3,0,1
689392,0,229,12448.13278,65.333336,58091.28631,120.5,0.0,0,0,0,1
670173,0,229,12244.89796,65.333336,57142.85714,122.5,0.0,0,0,0,1
684741,0,229,18181.81818,65.333336,84848.48485,82.5,0.0,0,0,0,1
886898,247,29200,4.652685785,35944.473,417.2493497,219062.89,0.0,0,4,0,1
795049,247,29200,4.382837371,35944.473,393.0495476,232550.44,0.0,0,3,0,1
578648,0,8192,6.049698271,10.285714,18.14909481,198357.0,0.0,0,491330,0,1
675184,227,29200,2.710571602,165.70667,33.99508551,384966.12,0.0,0,1,0,1
689011,227,29200,2.811341749,158.54333,34.32179719,371167.34,0.0,0,3,0,1
963230,247,29200,4.238437183,37608.96,402.9058386,240751.05,0.0,0,3,0,1
685066,227,29200,2.553907399,158.46,31.17895282,408581.1,0.0,0,1,0,1
669984,227,29200,2.661645915,155.42667,31.93975098,392042.47,0.0,0,3,0,1
690718,227,29200,2.745247234,156.00667,33.0573521,380103.56,0.0,0,2,0,1
680407,227,29200,2.66680297,153.92334,31.77940206,391284.34,0.0,0,3,0,1
807856,247,29200,4.616684926,35944.473,414.0208199,220771.14,0.0,0,41,0,1
564956,237,8192,99.68669895,5755.357,4870.407291,11703.333,0.0,0,617,0,1
589904,0,8192,5.822043421,10.285714,17.46613026,206113.2,0.0,0,514486,0,1
781163,247,29200,3.944774024,34909.06,340.9001989,258194.39,0.0,0,3,0,1
928331,247,29200,4.027113262,35944.473,361.148478,253092.16,0.0,0,3,0,1
655560,0,229,12500.0,65.333336,58333.33333,120.0,0.0,0,0,0,1
677478,227,29200,2.656608452,154.75667,31.65791739,392785.88,0.0,0,3,0,1
656276,227,29200,2.937542701,163.16,36.47448854,355221.47,0.0,0,4,0,1
906383,247,29200,4.464200248,36483.914,408.0450726,228396.53,0.0,0,4,0,1
794832,247,29200,4.596764052,35944.473,412.2343309,221727.89,0.0,0,3,0,1
693386,227,29200,2.964081995,142.10257,27.17075162,368042.8,0.0,0,555,0,1
787378,247,29200,4.468825516,36483.914,408.46784,228160.14,0.0,0,3,0,1
1001878,247,29200,4.746127406,35944.473,425.6291238,214749.98,0.0,0,37,0,1
679623,227,29200,2.946629179,171.94333,37.20119338,354126.1,0.0,0,3,0,1
901768,247,29200,4.001182538,35944.473,358.8230303,254732.39,0.0,0,4,0,1
683788,227,29200,2.793670335,160.16667,34.33886453,373515.2,0.0,0,3,0,1
669659,0,229,12396.69421,65.333336,57851.23967,121.0,0.0,0,0,0,1
671803,227,29200,2.59977982,157.89333,31.63065448,401371.78,0.0,0,3,0,1
669691,227,29200,2.525626426,154.59334,30.20228268,413156.22,0.0,0,3,0,1
787385,247,29200,4.56196369,35944.473,409.1134607,223419.31,0.0,0,3,0,1
650976,227,29200,2.500498016,155.09334,29.90178877,417308.2,0.0,0,3,0,1
678778,227,29200,2.641594704,160.72333,32.57966802,395018.3,0.0,0,3,0,1
654680,227,29200,2.846553677,162.52667,35.22610176,366576.0,0.0,0,3,0,1
650043,227,29200,2.712703659,163.37334,33.79576642,384663.56,0.0,0,3,0,1
780947,247,29200,4.252421203,35419.69,374.2918144,239597.12,0.0,0,3,0,1
795887,247,29200,4.50328893,35944.473,403.8515526,226330.31,0.0,0,4,0,1
818830,247,29200,4.394724175,35944.473,394.1155472,231921.44,0.0,0,20,0,1
886454,247,29200,4.798430605,35944.473,430.3196352,212409.19,0.0,0,4,0,1
691906,227,29200,2.684761962,168.49333,33.78325469,388666.97,0.0,0,3,0,1
669990,0,229,13043.47826,65.333336,60869.56522,115.0,0.0,0,0,0,1
794274,247,29200,4.190673758,35944.473,375.8164599,243214.06,0.0,0,14,0,1
802376,247,29200,4.047310154,35944.473,362.95972,251829.17,0.0,0,3,0,1
556879,16392,237,100000.0,0.0,600000.0,20.0,0.0,0,0,0,1
668420,227,29200,2.650527897,163.89,32.68984406,393686.97,0.0,0,3,0,1
1010546,247,29200,3.998174117,35944.473,358.5532373,254924.06,0.0,0,34,0,1
608404,0,8192,5.974292619,10.285714,17.92287786,200860.6,0.0,0,501504,0,1
690486,227,29200,2.618001509,165.58333,32.72501887,398578.2,0.0,0,1,0,1
656094,227,29200,2.906647212,158.96,35.48531804,358997.22,0.0,0,3,0,1
655994,227,29200,2.810034634,160.64,34.65709382,371340.0,0.0,0,4,0,1
789734,247,29200,4.213762083,35944.473,377.8870034,241881.42,0.0,0,3,0,1
1001084,247,29200,4.560483411,35944.473,408.9807104,223491.83,0.0,0,3,0,1
799227,247,29200,4.230641145,35944.473,379.4007049,240916.39,0.0,0,4,0,1
680459,227,29200,3.023099123,162.22333,37.28488918,345168.4,0.0,0,3,0,1
648173,227,29200,2.512993222,165.24333,31.20299917,415233.22,0.0,0,3,0,1
652612,227,29200,2.863736952,154.67667,34.36484343,364376.44,0.0,0,3,0,1
644780,227,29200,2.794777399,162.86,34.58537032,373367.22,0.0,0,3,0,1
655022,0,229,13953.48837,65.333336,65116.27907,107.5,0.0,0,0,0,1
800455,247,29200,4.279848176,35419.69,376.705896,238061.7,0.0,0,4,0,1
669875,0,229,11627.90698,65.333336,54263.56589,129.0,0.0,0,0,0,1
1015616,247,29200,4.376883732,35419.69,385.2468218,232783.88,0.0,0,4,0,1
690623,0,229,14705.88235,65.333336,68627.45098,102.0,0.0,0,0,0,1
790378,247,29200,4.347221613,35944.473,389.8555533,234455.67,0.0,0,18,0,1
778085,247,259,22222.22222,0.0,0.0,90.0,0.0,0,0,0,1
552341,237,8192,87.52954122,5668.2856,4251.434859,13328.833,0.0,0,635,0,1
569942,237,8192,74.29262805,5711.6963,3619.112309,15703.667,0.0,0,615,0,1
550060,256,245,55555.55556,0.0,333333.3333,36.0,0.0,0,0,0,1
811572,247,29200,4.599578887,35944.473,412.4867632,221592.19,0.0,0,3,0,1
649523,227,29200,2.70045111,161.69333,33.41808249,386408.88,0.0,0,3,0,1
683847,227,29200,2.842949432,159.02333,34.82613054,367040.75,0.0,0,47,0,1
544653,237,8192,98.0103891,5711.6963,4774.506098,11903.5,0.0,0,607,0,1
690205,227,29200,2.665246682,159.35667,32.64927186,391512.8,0.0,0,3,0,1
897505,247,29200,4.059670415,35944.473,364.0681789,251062.44,0.0,0,3,0,1
650452,227,29200,2.732209022,163.41,33.92492869,381917.44,0.0,0,3,0,1
814197,247,29200,4.585376025,35944.473,411.2130612,222278.56,0.0,0,4,0,1
1014878,247,29200,4.437589579,34909.06,383.4884231,229520.67,0.0,0,18,0,1
692416,227,29200,2.797333535,157.08333,33.80111355,373026.03,0.0,0,3,0,1
810515,247,29200,3.76880286,35944.473,337.9833961,270438.88,0.0,0,4,0,1
680914,0,229,13888.88889,65.333336,64814.81481,108.0,0.0,0,0,0,1
809517,247,29200,4.941251319,35944.473,443.127689,206269.77,0.0,0,3,0,1
674821,227,29200,2.789814341,157.49,33.82649889,374031.44,0.0,0,3,0,1
559467,237,8192,107.926425,5711.6963,5257.558704,10809.833,0.0,0,876,0,1
689390,227,29200,2.866832752,162.41,35.59650667,363982.97,0.0,0,3,0,1
564387,237,8192,23.57903562,4677.067,937.921639,47711.875,0.0,0,328,0,1
1723087,235,235,40.83052661,5893662.5,66151.99135,24496.508,0.0,0,2,0,1
899952,257,29200,4.462675181,34421.207,378.769556,228155.03,0.0,0,4,0,1
678982,227,29200,2.628499395,155.42667,31.54199274,396986.3,0.0,0,3,0,1
557999,16393,237,500000.0,0.0,3000000.0,4.0,0.0,0,0,0,1
674125,227,29200,2.713933129,156.08333,32.79335864,384489.3,0.0,0,3,0,1
777931,247,259,27027.02703,0.0,0.0,74.0,0.0,0,0,0,1
676301,227,29200,2.731164015,165.37334,34.02575169,382063.56,0.0,0,47,0,1
789266,247,29200,4.631852633,35419.69,407.6888068,219969.84,0.0,0,3,0,1
689318,227,29200,2.643045476,163.52667,32.70768776,394801.47,0.0,0,3,0,1
513328,237,8192,85.31383303,5668.2856,4143.814747,13675.0,0.0,0,578,0,1
811585,247,29200,4.519522718,35944.473,405.3073864,225517.34,0.0,0,4,0,1
660266,227,29200,2.704839465,165.20667,33.92319496,385781.97,0.0,0,3,0,1
693244,227,29200,2.644079762,156.08333,31.94929713,394647.03,0.0,0,3,0,1
646867,227,29200,2.94544014,170.0,37.43163511,354269.03,0.0,0,3,0,1
650407,0,229,13333.33333,65.333336,62222.22222,112.5,0.0,0,0,0,1
964462,247,29200,4.43583539,35944.473,397.80237,229772.0,0.0,0,3,0,1
962821,247,29200,4.15689111,35944.473,372.7868574,245190.64,0.0,0,3,0,1
666901,227,29200,2.940244312,157.97667,35.77297247,354895.1,0.0,0,3,0,1
790127,247,29200,4.194277676,35944.473,376.1396565,243005.08,0.0,0,31,0,1
959580,247,29200,4.168951724,35944.473,373.8684442,244481.31,0.0,0,26,0,1
685059,227,29200,2.542128632,161.46,31.03515372,410474.22,0.0,0,3,0,1
666225,227,29200,2.598863755,158.79333,31.72779501,401513.25,0.0,0,3,0,1
670607,0,229,12000.0,65.333336,56000.0,125.0,0.0,0,0,0,1
798495,247,29200,4.453472524,37608.96,423.3470981,229126.4,0.0,0,3,0,1
686090,0,229,12145.74899,65.333336,56680.16194,123.5,0.0,0,0,0,1
556485,237,8192,110.7629988,5668.2856,5379.917086,10533.0,0.0,0,628,0,1
668140,227,29200,2.598132268,164.04,32.36839783,401626.3,0.0,0,3,0,1
671640,227,29200,2.423165217,156.74,29.38087826,430626.12,0.0,0,3,0,1
1011597,247,29200,4.215184547,35419.69,371.0142991,241713.72,0.0,0,3,0,1
929511,247,29200,4.049609705,35944.473,363.1659421,251686.17,0.0,0,4,0,1
679323,227,29200,2.732751584,164.02667,33.81780085,381841.6,0.0,0,3,0,1
658102,227,29200,2.652654168,157.81,32.27395905,393371.4,0.0,0,3,0,1
914320,247,29200,4.497644661,36483.914,411.1020207,226698.17,0.0,0,3,0,1
676649,227,29200,2.400239544,153.16667,28.50284458,434739.22,0.0,0,3,0,1
677227,227,29200,2.588503915,160.25,31.81702729,403120.22,0.0,0,4,0,1
675141,227,29200,2.646650636,156.58333,31.98036185,394263.7,0.0,0,3,0,1
646087,-1,229,83333.33333,65.333336,583333.3333,24.0,0.0,0,0,0,1
880468,247,29200,5.173440571,35944.473,463.9502459,197012.17,0.0,0,1,0,1
691782,0,229,5976.095618,65.333336,27888.44622,251.0,0.0,0,0,0,1
664862,227,29200,2.39453113,159.19,29.33300635,435775.6,0.0,0,49,0,1
564363,237,8192,100.9343638,5711.6963,4916.945438,11558.667,0.0,0,618,0,1
815689,247,29200,4.110730993,35944.473,368.6472531,247943.92,0.0,0,4,0,1
669174,227,29200,2.755152048,162.10667,33.75061259,378737.1,0.0,0,0,0,1
781409,0,229,130.4971943,144.0,1043.977554,11494.5,0.0,0,0,0,1
559084,237,8192,110.9473317,5668.2856,5388.870398,10515.5,0.0,0,650,0,1
655265,227,29200,2.573315363,177.67334,33.34587825,405499.56,0.0,0,3,0,1
965408,247,29200,4.308375295,35944.473,386.3718448,236569.64,0.0,0,3,0,1
799382,247,29200,4.713838708,34909.06,407.3613705,216069.88,0.0,0,3,0,1
693260,227,29200,2.517050394,160.64,31.04362153,414563.9,0.0,0,3,0,1
567605,237,16393,133333.3333,0.0,800000.0,15.0,0.0,0,0,0,1
805601,247,29200,4.515545765,36483.914,412.7382504,225799.47,0.0,0,3,0,1
666263,0,229,11627.90698,65.333336,54263.56589,129.0,0.0,0,0,0,1
693239,0,229,11235.95506,65.333336,52434.45693,133.5,0.0,0,0,0,1
574163,0,8192,5.908890813,10.285714,17.72667244,203083.8,0.0,0,501456,0,1
666905,0,229,11494.25287,65.333336,53639.84674,130.5,0.0,0,0,0,1
900615,247,29200,3.604647458,37608.96,342.6577873,283081.25,0.0,0,3,0,1
683433,227,29200,2.56844972,158.29333,31.35649033,406267.75,0.0,0,3,0,1
559231,237,8192,96.11687812,5843.4287,4723.458011,12138.0,0.0,0,555,0,1
668045,0,229,12244.89796,65.333336,57142.85714,122.5,0.0,0,0,0,1
814761,247,29200,4.568200788,34909.06,394.7756062,222958.36,0.0,0,4,0,1
669262,227,29200,2.411261071,160.64,29.73888655,432752.1,0.0,0,1,0,1
976374,257,259,22471.91011,0.0,0.0,89.0,0.0,0,0,0,1
671840,227,29200,2.618160302,175.08333,33.8179039,398554.0,0.0,0,3,0,1
1002895,247,29200,5.018808376,30427.266,401.583089,202413.19,0.0,0,4,0,1
631288,0,8192,5.913200135,10.285714,17.73960041,202935.8,0.0,0,501303,0,1
989607,247,29200,4.095810083,34909.06,353.9524605,248673.28,0.0,0,3,0,1
652865,0,229,13513.51351,65.333336,63063.06306,111.0,0.0,0,0,0,1
572460,237,8192,113.1569163,5668.2856,5496.193078,10310.167,0.0,0,656,0,1
650679,0,229,14285.71429,65.333336,66666.66667,105.0,0.0,0,0,0,1
650524,227,29200,2.74162858,156.34,33.01377748,380605.25,0.0,0,3,0,1
544816,237,8192,65.94752461,5668.2856,3203.165481,17690.834,0.0,0,578,0,1
777957,247,259,41666.66667,0.0,0.0,48.0,0.0,0,0,0,1
673543,227,29200,2.729043815,155.34334,32.74852578,382360.4,0.0,0,3,0,1
548833,237,8192,67.49785453,5711.6963,3288.109771,17284.5,0.0,0,596,0,1
673036,0,229,12605.04202,65.333336,58823.52941,119.0,0.0,0,0,0,1
644526,227,29200,2.644010435,156.0,31.94845942,394657.4,0.0,0,3,0,1
666569,227,29200,2.490421734,160.0,30.61143382,418996.6,0.0,0,3,0,1
645773,227,29200,2.837447257,161.16667,34.87695587,367752.47,0.0,0,3,0,1
922087,247,29200,4.240856653,35944.473,380.316824,240336.06,0.0,0,3,0,1
818254,247,29200,4.495668296,35944.473,403.1681399,226713.97,0.0,0,4,0,1
787856,247,29200,5.1993532,36483.914,475.24088,196102.83,0.0,0,3,0,1
663300,227,29200,2.561433857,166.25,32.01792321,407380.53,0.0,0,3,0,1
948107,247,29200,4.705007171,34909.06,406.5981652,216475.44,0.0,0,3,0,1
677032,227,29200,2.481501954,158.79333,30.29500302,420502.7,0.0,0,3,0,1
644311,0,229,8595.988539,65.333336,40114.61318,174.5,0.0,0,0,0,1
685392,227,29200,2.76174114,161.69333,34.1765466,377833.47,0.0,0,3,0,1
917630,247,29200,4.780705865,35944.473,428.7300939,213196.72,0.0,0,3,0,1
557050,237,8192,49.52631616,5843.4287,2433.86468,23556.5,0.0,0,559,0,1
674740,227,29200,2.812566029,155.67667,33.75079235,371005.78,0.0,0,3,0,1
646437,0,229,10526.31579,65.333336,49122.80702,142.5,0.0,0,0,0,1
816657,247,29200,3.96508392,35944.473,355.5857334,257051.5,0.0,0,3,0,1
562930,242,8192,56.95316822,85795.36,8022.260553,20484.666,0.0,0,603,0,1
651100,227,29200,2.53975591,157.81,30.90036358,410857.7,0.0,0,3,0,1
691562,227,29200,2.645121272,156.74,32.07209543,394491.66,0.0,0,3,0,1
688972,227,29200,2.965770559,154.76,35.46567294,351840.53,0.0,0,3,0,1
924798,247,29200,4.126521966,35944.473,370.0633756,246995.11,0.0,0,4,0,1
648049,227,29200,2.611115759,158.29333,31.87737156,399629.25,0.0,0,3,0,1
658099,227,29200,2.773077668,154.01,33.16138711,376288.88,0.0,0,3,0,1
647718,0,229,12145.74899,65.333336,56680.16194,123.5,0.0,0,0,0,1
804669,247,29200,4.328764255,35944.473,388.2003114,235455.36,0.0,0,4,0,1
932707,247,29200,3.920663524,35944.473,351.6021459,259963.84,0.0,0,48,0,1
676426,227,29200,2.511055445,156.33333,30.34191996,415553.66,0.0,0,3,0,1
693281,227,29200,2.75442415,156.33333,33.28262515,378837.2,0.0,0,3,0,1
675134,227,29200,2.775964726,159.91667,34.12123309,375897.53,0.0,0,3,0,1
799276,257,29200,4.623497276,35963.69,416.0275191,220445.84,0.0,0,3,0,1
683260,227,29200,2.632315823,172.33333,33.45234691,396410.75,0.0,0,3,0,1
692824,227,29200,2.706342856,155.09334,32.47611427,385567.66,0.0,0,3,0,1
629930,0,8192,6.037195159,10.285714,18.11158548,198767.8,0.0,0,493078,0,1
803514,247,29200,4.750905285,34909.06,410.5645967,214384.1,0.0,0,3,0,1
654711,0,229,13452.9148,65.333336,62780.26906,111.5,0.0,0,0,0,1
649635,227,29200,2.637719454,163.62334,32.8615882,395598.66,0.0,0,4,0,1
648325,0,229,15075.37688,65.333336,70351.75879,99.5,0.0,0,0,0,1
688679,227,29200,2.739772003,154.09334,32.76310687,380863.2,0.0,0,3,0,1
