Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
238,29200,1.9189931581213648,22070.75462417158,134.79744158919752,573333.8643889553,5611818.0545128,5611818,659,5611818,0
28960,29200,0.680484934,0,0,1959387,0,0,0,0,2
229,8192,58.25569853709592,7025604.5,84711.06763862842,19630.84508703733,0,0,3,0,3
55,206,10651.05407841574,0,63906.3244543632,174.6809968520112,0,0,0,0,0
0,29200,20000,12,60000,100,0,0,0,0,5
28960,29200,0.732416671069534,0,0,1820457.4453946957,0,0,0,0,6
0,100,5033.037032093005,251.45498728457883,199948.9717335259,302.3451929280934,0,0,2,0,0
642,3275,503.0102326638711,9029737.023465272,836913.0259265671,15443.268459313113,0,0,1,0,1
126,8192,82.67290733579603,84706.05951061766,14192.69886047954,14927.441055210913,0,0,27,0,0
229,8192,4.871711379850449,4572451.5,6296.957608836087,230925.22592746306,0,0,33,0,3
-1,-1,17.651303193932986,314.4288073866227,1028.5385230780394,84901.56596763425,0,0,36,0,0
-1,256,0.5203230967774213,0,3.1219385787342904,2562519.297171215,7685550.926394949,7685550,0,7685550,3
0,8192,5.741115862,10.285714,17.22334759,209018.6,0,0,512807,0,1
28960,29200,5997.001499,0,0,222.33333,0,0,0,0,5
235,0,0.10234688533160494,7045343.117826729,121.28954786374342,10880852.225588338,98569247.0816028,98569247,191,98569247,4
-1,410,1.733746774,0,0,1153571,0,0,0,0,4
28960,29200,0.694808992420869,0,0,1918992.6869876299,0,0,0,0,6
229,8192,22.794834994184637,12600000,37862.220927662514,59808.29674189248,0,0,195,0,3
-1,-1,23745.230766135883,562.3199510682762,1376266.1880285873,56.251063086144015,0,0,3,0,0
227,29200,2.7028011897074524,163.75882141011462,33.64894844530911,386072.87993636745,0,0,3,0,1
0,229,12345.67901,65.333336,57613.16872,121.5,0,0,0,0,1
221,8192,0.27512120831709186,266081.2261468414,66.6276875231956,3757449.490593146,58489393.55993273,58681469,1,58297318,0
28960,29200,0.7314916633829778,0,0,1822759.5426493743,0,0,0,0,6
0,1024,0.036216116,7.2,0.126756406,36800000,110000000,110000000,110000000,110000000,5
229,8192,16.95543899,4456113,24642.61114,67403.57,0,0,161,0,3
227,29200,828.3860279,57.142857,2761.28676,1448.6,0,0,6149,0,5
237,8192,87.10201225767545,5682.229100553571,4234.551834426178,13395.984600423688,0,0,635,0,1
0,229,13824.88479,65.333336,64516.12903,108.5,0,0,0,0,1
235,0,0.122026887,2245229,121.3760773,8939908,98200000,98200000,14,98200000,4
-1,256,7.352714107,0,44.11628464,170005.25,0,0,0,0,3
61,0,128.406792719335,7.2,577.830567237007,10383.667,0,0,0,0,0
0,8192,5.827941678,10.285714,17.48382503,205904.6,0,0,513320,0,1
-1,251,3040.9995311257244,0,0,492.8622476204199,0,0,0,0,4
0,1024,14285.71429,5.3333335,57142.85714,140,0,0,0,0,5
229,256,0.14181970489715212,2057995.9,118.08516461221724,7594555.741514679,93543974.7640581,93543974,15,93543974,3
229,256,0.12568737485024487,5305675.627577437,118.1042426630239,8667350.640573565,49144229.48913904,88047754,186,10200000,3
227,29200,2.614184940228928,161.09720484901712,32.252434570488205,399160.1097226937,0,0,3,0,1
235,251,0.191949764,2367060,143.0385645,5557009.5,83200000,83200000,1,83200000,4
229,8192,4.310281129,9696701,7159.376955,270670.66,0,0,784,0,3
28960,29200,0.7302441842449627,0,0,1825873.333147867,0,0,0,0,6
29200,1024,5172.413793,4,17241.37931,290,0,0,0,0,5
229,256,0.196305789,2057995.9,163.4526128,5485946.5,35600000,63200000,47,8088811,3
-1,-1,64.84254335087135,1344.646292814428,4968.1474096592065,20562.63166624998,0,0,3,0,0
0,29200,0.179914598,13823.503,24.11802526,5866981,19200000,51300000,31400000,5768992,4
-1,-1,80.34324877983707,1203.0287075224558,5524.3748468867525,16598.30170143202,0,0,3,0,0
946,8192,2.63516614157844,266280.16,813.136980829919,408673.7,5066586,5066586,49,5066586,0
-1,-1,161.2513102,42187.5,36845.92437,8268.667,0,0,4,0,0
-1,-1,0.221659576330969,130.7,12.9670852153617,6015230,17984640,17984639,18015176,17984639,0
28960,29200,0.667480993,0,0,1997560,0,0,0,0,2
-1,-1,18320.365959293482,344.6827606339635,835456.135644912,77.03897456325858,0,0,36,0,0
247,29200,4.517158925785644,35944.473,405.0954033182527,225635.3643111557,0,0,3,0,1
-1,256,0.4391757962574741,0,2.6350547767460335,3035990.1052468843,9106839.218950426,9106839,0,9106839,3
28960,29200,0.718388869,0,0,1856005,0,0,0,0,2
28960,29200,0.685740892,0,0,1944369,0,0,0,0,6
28960,29200,0.7242461866628741,0,0,1840994.678494499,0,0,0,0,6
235,0,0.1629313574055874,2916623.304848453,139.76200953785994,6609722.500018645,85000000,85000000,49,85000000,4
-1,256,1.636097815,0,9.816586891,764013,0,0,0,0,3
0,229,11065.336325624463,65.333336,51638.23620537709,135.56516907563133,0,0,0,0,1
235,264,0.17536033042433732,2376285.618017918,139.7373269909479,6109993.302524547,84900000,84900000,26,84900000,4
28960,29200,0.762089841,0,0,1749575,0,0,0,0,2
28960,29200,0.794240328,0,0,1678753,0,0,0,0,6
28960,29200,0.6814456982133026,0,0,1956624.4213808705,0,0,0,0,2
28960,29200,0.721461811,0,0,1848099.6,0,0,0,0,2
-1,-1,15325.6704980843,1190.7,1203065.13409962,87,0,0,1,0,0
1150,29200,4.526053434847225,597127.7761896496,3430.19230640118,221672.72568602773,0,0,5,0,6
0,29200,32258.06452,12,96774.19355,62,0,0,0,0,5
229,256,0.18104676755486113,4364581.556368263,162.34324359107924,5984029.799507435,69015160.97836795,69015160,120,69015160,3
0,229,10676.15658,65.333336,49822.06406,140.5,0,0,0,0,1
229,8192,12.98532658,6054813,18872.54902,88011.43,0,0,198,0,3
229,8192,90.37004273257818,16800000,150182.10101713793,13051.45423952637,0,0,5,0,3
0,29200,10101.0101,12,30303.0303,198,0,0,0,0,5
-1,48813,12023.506058978941,107.44041035628676,91202.12825496163,148.35401905378626,0,0,0,0,0
0,29200,14814.81481,12,44444.44444,135,0,0,0,0,5
235,29200,26.15725814226782,2431888.650543582,32196.37135701491,46405.19408500234,0,0,45,0,4
244,508,30377.1385748726,0,0,65.89934646533176,0,0,0,0,0
235,0,0.15484783029540494,2234668.001032466,144.285779868354,6996124.052246658,83700000,83700000,63,83700000,4
29200,1024,5474.452555,4,18248.17518,274,0,0,0,0,5
-1,33225,9.94109898849318,120.14286,48.0486451110504,120711,0,0,0,0,0
28960,29200,0.70772097,0,0,1883981.6,0,0,0,0,2
229,8192,7.108823421828167,2696666.7639040076,9183.809992167191,158941.36665103276,0,0,27,0,3
235,15,0.13311407675301198,6471041.834132278,143.34453013979615,8262778.228167928,82936085.40556048,82936085,183,82936085,4
28960,29200,0.7314117147840513,0,0,1822958.744710241,0,0,0,0,6
28960,29200,0.690488997,0,0,1930998.6,0,0,0,0,2
28960,29200,0.680784086,0,0,1958526,0,0,0,0,2
227,29200,675.7517738,57.142857,2252.505913,1775.8,0,0,7743,0,5
28960,29200,5714.285714,0,0,233.33333,0,0,0,0,5
28960,29200,0.789209174732503,0,0,1689455.0731893417,0,0,0,0,6
29200,1024,7692.307692,4,25641.02564,195,0,0,0,0,5
28960,29200,0.7180156824482169,0,0,1856969.7706522504,0,0,0,0,6
235,0,0.129678674,2453156.2,119.0350478,8353982,100000000,100000000,45,100000000,4
28960,29200,0.6724824049067619,0,0,1982703.7336370489,0,0,0,0,6
-1,256,0.779742903,0,4.678457419,1709965.4,5129892,5129892,0,5129892,3
16393,251,100000,0,600000,20,0,0,0,0,1
28960,29200,0.708669634,0,0,1881459.6,0,0,0,0,2
28960,29200,0.7492760083261304,0,0,1779495.6683429717,0,0,0,0,6
0,29200,0.070848903,10.8,0.21254671,18800000,56500000,56500000,56500000,56500000,5
256,229,0.205060701,3913237.5,159.6055791,5224933.5,35700000,65300000,1,6025832,0
31,8192,126.5777006,102543.07,23398.79209,9217,0,0,4,0,0
28960,29200,0.675497901,0,0,1973852.6,0,0,0,0,2
-1,256,30.29813363,0,181.7888018,39606.4,0,0,0,0,3
-1,256,0.702957356,0,4.217744134,1778201.8,7110815,7110815,0,7110815,3
-1,-1,42.77806465296382,3196.8449652079535,4227.671247192891,46752.98164524469,0,0,0,0,0
235,264,0.1518565576669747,2034575.1765551378,122.75246795606284,7055535.780318915,98558027.26830739,98558027,50,98558027,4
229,256,0.148609997,10300000,144.4365328,7340751.5,39600000,71000000,188,8219807,3
269,29200,5.340514014172676,1460555.6056965548,2813.2849057729113,309375.2505096061,0,0,112,0,6
52,8192,1.7615859924392339,21402.69270303297,137.52864484310118,638638.9212825554,0,0,61106,0,0
1174,1444,36363.63636,0,0,55,0,0,0,0,2
229,8192,12.97964272819004,4572451.5,16776.90931005108,86674.2747169083,0,0,10,0,3
28960,29200,0.7173654844587632,0,0,1858652.7784532206,0,0,0,0,6
28960,29200,0.782988019,0,0,1702878.4,0,0,0,0,2
31,8192,108.6956522,101997.07,20403.72671,10733.333,0,0,48,0,0
227,29200,1412.096964,57.142857,4706.98988,849.8,0,0,3177,0,5
235,274,0.151060728,2779336.5,139.0688303,7171509,85100000,85100000,2,85100000,4
28960,29200,5706.134094,0,0,233.66667,0,0,0,0,5
229,256,0.149651214,1958000.1,116.3588072,7159504.5,49200000,92800000,44,5688845,3
343,8192,0.259197068,4419.314,4.88154478,3991105.2,10000000,10000000,490,9955985,0
28960,29200,0.79502995,0,0,1677085.6,0,0,0,0,6
227,29200,2.334163273033425,164.01653107675483,28.990270955663668,447144.1909317747,0,0,3,0,1
229,8192,487.76731221275287,7081166.065507251,709274.6429236351,2746.8651143893667,0,0,3,0,3
0,8192,5.9820567774125335,10.285714,17.946170333505005,200599.96071969625,0,0,500799,0,1
28960,29200,0.6919836630573891,0,0,1926827.7624167746,0,0,0,0,2
0,29200,0.108779921,10.8,0.326339763,12300000,36800000,36800000,36800000,36800000,5
-1,256,1.230042257,0,7.380253541,1016225.25,0,0,0,0,3
235,251,0.175644746,3046057.2,140.105959,6099975,85200000,85200000,86,85200000,4
28960,29200,0.734719038,0,0,1814752.6,0,0,0,0,2
237,8192,85.31383303,5668.2856,4143.814747,13675,0,0,578,0,1
1174,29200,8.959396714,130104.945,3389.570328,111979.414,0,0,3,0,2
235,251,0.128337167,2133956.2,117.8628801,8441306,100000000,100000000,16,100000000,4
229,8192,201.0267738935537,1706395.8,233733.82993364346,5527.5125662311475,0,0,24,0,3
-1,251,1341.921632,0,0,931.5,0,0,0,0,4
227,29200,2.542128632,161.46,31.03515372,410474.22,0,0,3,0,1
0,229,13824.88479,65.333336,64516.12903,108.5,0,0,0,0,1
29200,1024,5988.023952,4,19960.07984,250.5,0,0,0,0,5
28960,29200,0.70455766,0,0,1892440.4,0,0,0,0,2
28960,29200,0.709445222103258,0,0,1879402.7997895929,0,0,0,0,6
29200,1024,5263.157895,4,17543.85965,285,0,0,0,0,5
28960,29200,5649.717514,0,0,236,0,0,0,0,5
247,29200,5.323518701,65537.76,685.362703,190735.61,0,0,1,0,1
28960,29200,0.738502531,0,0,1805455.4,0,0,0,0,6
360,258,1.388839379,355.9524,41.89665461,864030.8,0,0,0,0,0
227,29200,2.707590391,153.84,32.26545216,385390,0,0,3,0,1
28960,29200,3913.894325,0,0,340.66666,0,0,0,0,5
28960,29200,0.686161781,0,0,1943176.4,0,0,0,0,2
227,29200,5513.784461,3923799,5833583.96,199.5,0,0,47,0,5
235,33,0.12331544036860718,4394750.367639692,121.62559335138444,8845810.424835611,98347167.317808,98347167,32,98347167,4
-1,256,0.5120821116114617,0,3.0724926711742038,2603796.7949844,7810935.354969465,7810935,0,7810935,3
227,29200,2.78420788,161.22333,34.33856385,374784.6,0,0,3,0,1
229,256,0.174621031,3257660.2,145.4717917,6167201.5,39700000,67600000,3,11900000,3
28960,29200,0.6923045211503713,0,0,1925934.7838823034,0,0,0,0,2
28960,29200,0.689619027,0,0,1933434.6,0,0,0,0,2
28960,29200,0.763952008,0,0,1745310.4,0,0,0,0,2
0,1024,0.03367008,7.2,0.11784528,39600000,119000000,119000000,119000000,119000000,5
247,29200,4.277792307327648,37608.96,406.6469367256168,238536.59540662754,0,0,5,0,1
235,251,0.129945668,9430660,130.0556224,8336817.5,99100000,99100000,192,99100000,4
0,229,13698.63014,65.333336,63926.94064,109.5,0,0,0,0,1
229,8192,92.73607963948744,9696701,154034.62829436356,12598.952488136061,0,0,776,0,3
28960,29200,0.768041781,0,0,1736016.6,0,0,0,0,2
235,251,0.111866296,6549701.5,121.9139229,9833167,98300000,98300000,84,98300000,4
235,0,0.1317444263703591,2777716.1812748862,120.95578309581818,8222994.627959991,98583493.02367993,98583493,46,98583493,4
227,29200,2.512993222,165.24333,31.20299917,415233.22,0,0,3,0,1
235,0,0.110146021,11100000,119.8188438,9986743,99800000,99800000,503,99800000,4
-1,-1,25.16430192,10802.143,2793.237513,47686.6,0,0,3,0,0
28960,29200,0.693784626,0,0,1921826,0,0,0,0,2
28960,29200,0.727000829,0,0,1834019,0,0,0,0,6
227,29200,2.748205307,157.81,33.43649791,379694.44,0,0,3,0,1
-1,247,50.18442777,0,0,39853,0,0,0,0,1
114,29200,0.593984072497874,926536.56,347.317121579699,1708304.9,10024194,10028348,54,9996394,0
229,8192,337.5500089160519,7025604.5,490839.90668754245,3880.656762749381,0,0,62,0,3
-1,256,2.491827619750829,0,14.950965715741287,501662.8143987068,0,0,0,0,3
29200,1024,4411.764706,4,14705.88235,340,0,0,0,0,5
-1,-1,165.7107983256711,2346.6370731609245,13767.333884312104,8046.157084218902,0,0,3,0,0
8936,8192,0.6980671845137737,9.544887557604998,1.8544930980180518,1910093.549582092,0,0,0,0,0
229,8192,51.91538945,3625073.8,67103.52505,21669.875,0,0,2,0,3
29200,1024,5076.142132,4,16920.47377,295.5,0,0,0,0,5
0,410,0.027920831,87033,5.565552247,53700000,107000000,107000000,0,107000000,4
235,155,0.1260739602297987,1976180.5718123612,103.19137252331218,8523574.551745579,57711150.707497366,99308712,33,16000000,4
235,29200,59.326620347074545,3553434.959666396,78994.50229253135,18982.943901155206,0,0,45,0,4
28960,29200,7285.974499,0,0,183,0,0,0,0,5
425,65535,3.21787116534957,444632.94,1847.4045888823,315620.16,7984916.5,9975699,2,5994134,0
0,29200,64516.12903,12,193548.3871,31,0,0,0,0,5
28960,29200,0.699670962,0,0,1905657.6,0,0,0,0,6
550,256,55.71020365456163,0,143.9683556224027,35943.164656968314,0,0,0,0,0
28960,29200,0.79853995,0,0,1669714,0,0,0,0,2
28960,29200,7490.636704,0,0,178,0,0,0,0,5
-1,-1,95.45954255876886,494.87403085632457,5404.380683987751,12593.650063561441,0,0,4,0,0
247,29200,4.417952497897841,35944.473,396.1986457152539,230702.0696574907,0,0,3,0,1
364,1006,31250,0,0,64,0,0,0,0,0
28960,29200,0.720245592147227,0,0,1851220.3911838457,0,0,0,0,6
-1,-1,33.00669347577302,1045.3334,2563.4117521391227,60595.55470160601,0,0,0,0,0
28960,29200,0.762705385,0,0,1748163,0,0,0,0,2
1174,29200,9.336821675,130145.91,3532.633621,107452.836,0,0,4,0,2
28960,29200,0.668627864,0,0,1994133.6,0,0,0,0,2
28960,29200,0.757508758,0,0,1760155.6,0,0,0,0,2
235,0,0.155071108638441,2127672.613438697,142.9730940320371,6986052.315687992,83658715.74564788,83658715,47,83658715,4
28960,29200,0.7182670401312491,0,0,1856319.747364222,0,0,0,0,6
247,29200,4.502724329475817,35621.84079049243,399.22679077397265,226309.39556884824,0,0,3,0,1
28960,29200,0.7087469121049992,0,0,1881254.5786411033,0,0,0,0,2
227,29200,2.7842443178226124,154.24855891004873,33.21646884283781,374780.13430964004,0,0,3,0,1
171,3603,0.6246318858588007,1670344.6206215913,134.18180685049458,3509067.003101005,37321963.09763428,68020187,56,6599660,0
235,0,0.14074733215412905,4683604.5,140.25471639855468,7750844.329192681,85065163.35011296,85065163,67,85065163,4
235,237,44444.44444,0,0,45,0,0,0,0,2
28960,29200,0.720923359,0,0,1849480,0,0,0,0,2
28960,29200,0.750542767311531,0,0,1776492.1657340734,0,0,0,0,6
0,229,11777.536138328473,65.333336,54961.83531794649,127.36204265098931,0,0,0,0,1
28960,29200,0.6971620861995217,0,0,1912515.552326088,0,0,0,0,6
1176,1444,38461.53846,0,0,52,0,0,0,0,2
28960,29200,5547.850208,0,0,240.33333,0,0,0,0,5
-1,-1,20512.82051,842.7,1466666.667,65,0,0,1,0,0
249,259,29870.734144359252,0,0,67.01286989196537,0,0,0,0,1
0,1024,0.034138523,7.2,0.119484831,39100000,117000000,117000000,117000000,117000000,5
229,256,0.13277731161858916,7553848.51008068,120.21423381958661,8186309.323892409,48491398.452230655,85658423,15,11318279,3
-1,256,0.4951331631580227,0,2.970798978948136,2692883.991922867,8078543.7190893125,8078543,0,8078543,3
28960,29200,0.7066269424939106,0,0,1886898.7439533558,0,0,0,0,6
-1,-1,77.22998153940605,899.8348487114637,4799.939666938814,15639.712652794533,0,0,5,0,0
235,29200,57.40851848822271,2473634.929698899,68870.4500671487,22207.736345183992,0,0,48,0,4
227,29200,3.023099123,162.22333,37.28488918,345168.4,0,0,3,0,1
28960,29200,0.695614187,0,0,1916771.4,0,0,0,0,2
28960,29200,0.784013955,0,0,1700650,0,0,0,0,2
0,1024,14184.39716,5.3333335,56737.58865,141,0,0,0,0,5
-1,29200,0.9988965758239243,0,0,1501657.0029378633,0,0,0,0,4
28960,29200,0.6711690243353527,0,0,1986583.5376829614,0,0,0,0,2
235,274,0.160828424,2366554,119.9579007,6632327,98300000,98300000,47,98300000,4
235,0,0.101596916,3325075.2,121.8858196,10900000,98400000,98400000,44,98400000,4
247,29200,4.347364603,35944.473,389.8683766,234447.97,0,0,4,0,1
28960,29200,0.714176165,0,0,1866953,0,0,0,0,6
-1,-1,52.21448957858898,8147.978420942862,6443.202833858741,28699.92476885378,0,0,2,0,0
247,29200,4.536218682,35419.69,399.2712481,224607.33,0,0,3,0,1
-1,-1,128.43222402103936,12804.526116615682,17703.18903334473,10381.646724585413,0,0,41,0,0
1176,29200,8.726833703,130037.74,3299.85176,114963.57,0,0,4,0,2
1049,165,731358.1999876571,0,0,2.805925400117621,0,0,0,0,0
243,29200,35.5089205066235,423147.88,16902.2461611528,30039.4,0,0,47,0,0
255,259,19013.754319459782,0,0,105.41183170414058,0,0,0,0,1
235,237,47619.04762,0,0,42,0,0,0,0,2
229,8192,4.794448668,4572451.5,6197.091261,234646.38,0,0,2,0,3
28960,29200,0.760602093980626,0,0,1752997.4066018388,0,0,0,0,2
0,8192,6.017480782,10.285714,18.05244235,199419,0,0,497377,0,1
28960,29200,4459.308807,0,0,299,0,0,0,0,5
227,29200,1.49817622,2702072.5,1933.146716,750913,6005875,6005875,17,6005875,5
235,251,0.1762844841068763,3035853.3683555564,139.99927546542685,6077165.1023981655,85213470.12029375,85213470,80,85213470,4
229,256,1.398775512,2667024.5,1164.680439,769904.1,8563716,8563716,46,8563716,3
0,1024,105263.1579,5.3333335,421052.6316,19,0,0,0,0,5
227,29200,2.563039012,160.89,31.61081449,407125.4,0,0,1,0,1
236,29200,1.061856598,48902,128.2191842,1076282,0,0,4702,0,2
29200,1024,4444.444444,4,14814.81481,337.5,0,0,0,0,5
235,134,0.1285907409541832,6565212.02272765,122.57945489545928,8466846.734101487,97406958.87754326,97406958,124,97406958,4
257,29200,3.996933843,34929.41,346.5705,254824.97,0,0,13,0,1
-1,-1,21276.59574,4915.2,1978723.404,62.666668,0,0,4,0,0
256,229,0.19416204825715302,2411202.9512290414,142.45241165473803,5494796.136886088,78947126.95639111,78947126,1,78947126,0
235,29200,1.5899841220901536,412264.47061711195,490.2788988200176,718789.7587655885,0,0,891,0,6
229,256,1.214383031,7865584,1179.671916,898323.75,7947604,7947604,5,7947604,3
-1,256,0.8412641569388807,0,5.04758494308601,1585164.8853121428,0,0,0,0,3
235,251,0.140245992352934,2026096.77917154,120.13541883812927,7678815.725286827,99701515.88010377,99701515,16,99701515,4
28960,29200,0.7790101575396648,0,0,1711573.733630981,0,0,0,0,2
28960,29200,0.6883866399426394,0,0,1936895.9846323987,0,0,0,0,2
227,29200,2.490421734,160,30.61143382,418996.6,0,0,3,0,1
28960,29200,0.752648051,0,0,1771523,0,0,0,0,2
0,29200,0.072506761,10.8,0.217520284,18400000,55200000,55200000,55200000,55200000,5
-1,260,2812.843843401882,0,0,495.5637333361202,0,0,0,0,4
247,29200,4.548888037,35419.69,400.3863859,223981.75,0,0,4,0,1
229,8192,14.25455789,6054813,20717.21808,80174.86,0,0,194,0,3
-1,256,0.39458814988618,0,2.367528899946029,3379064.2904890887,10100000,10100000,0,10100000,3
229,8192,123.755569,2706820.5,159878.4445,9090.5,0,0,13,0,3
-1,-1,17526.59552982556,883.1629464888169,1062924.0266831312,76.532294977525,0,0,8,0,0
-1,256,0.422187079,0,2.533122476,2960772.8,11800000,11800000,0,11800000,3
235,95,0.1523841701507405,2010459.9692122485,123.8441391157555,7031103.750227868,98204271.4572717,98204271,32,98204271,4
28960,29200,0.724946834,0,0,1839215.4,0,0,0,0,2
0,1024,60606.06061,5.3333335,242424.2424,33,0,0,0,0,5
235,0,0.16402665080641565,2857999.2694141553,144.13893443219314,6565539.195660424,85011125.1920131,85011125,59,85011125,4
-1,-1,36.99669634537836,6500.779804114908,4149.153803230041,54075.15449856846,0,0,0,0,0
28960,29200,0.7897984113503925,0,0,1688194.6041763113,0,0,0,0,6
235,15,0.14187702777419883,1907716.1149669732,140.75023931651168,7688841.519831674,84900000,84900000,45,84900000,4
-1,-1,40.55725671,261.33334,2757.893456,49313,0,0,0,0,0
28960,29200,4241.781548,0,0,314.33334,0,0,0,0,5
229,8192,12.31850733,3654198.2,15914.14274,91326,0,0,15,0,3
235,251,0.122920037,10300000,123.0019835,8874949,97600000,97600000,5,97600000,4
235,251,0.141300506,4124856,120.0953371,7621509,98900000,98900000,66,98900000,4
